Date,region,product_1,product_2,product_3
2021-02-01,Europe,469595,56670,56670
2021-02-01,Europe,425786,88811,88811
2021-02-01,Europe,209977,39172,39172
2021-02-01,Europe,579991,18566,18566
2021-02-01,Europe,93305,9283,9283
2021-02-01,Europe,401431,11140,11140
2021-02-01,Europe,267740,10870,10870
2021-02-01,Europe,120069,10929,10929
2021-02-01,Europe,92774,7767,7767
2021-02-01,Europe,171683,17904,17904
2021-02-01,Europe,265739,15995,15995
2021-02-01,Europe,42331,2127,2127
2021-02-01,Europe,89670,2873,2873
2021-02-01,Europe,100284,6048,6048
2021-02-01,Europe,158416,14531,14531
2021-02-01,Europe,75466,5830,5830
2021-02-01,Europe,51792,2108,2108
2021-02-01,Europe,3957,1312,1312
2021-02-01,Europe,27984,9257,9257
2021-02-01,Europe,86287,23914,23914
2021-02-01,Europe,215032,49839,49839
2021-02-01,Europe,161183,33618,33618
2021-02-01,Europe,87619,16338,16338
2021-02-01,Europe,163464,26406,26406
2021-02-01,Europe,70192,8470,8470
2021-02-01,Europe,2490,309,309
2021-02-01,Europe,28402,1150,1150
2021-02-01,Europe,201843,10142,10142
2021-02-01,Europe,110119,5539,5539
2021-02-01,Europe,116230,3723,3723
2021-02-01,Europe,26378,1574,1574
2021-02-01,Europe,1166130,945,945
2021-02-01,Europe,169151,4297,4297
2021-02-01,Europe,57763,777,777
2021-02-01,Europe,472075,4568,4568
2021-02-01,Europe,107333,12712,12712
2021-02-01,Europe,64019,12667,12667
2021-02-01,Europe,54410,8891,8891
2021-02-01,Europe,137123,11051,11051
2021-02-01,Europe,22674,4717,4717
2021-02-01,Europe,27304,2295,2295
2021-02-01,Europe,946314,18793,18793
2021-02-01,Europe,219008,1473,1473
2021-02-01,Europe,252919,5448,5448
2021-02-01,Europe,33380,715,715
2021-02-01,Europe,304896,6568,6568
2021-02-01,Europe,53062,15044,15044
2021-02-01,Europe,16785,4098,4098
2021-02-01,Europe,2983,767,767
2021-02-01,Europe,4194,1189,1189
2021-02-01,Europe,9004,2553,2553
2021-02-01,Europe,5657,1372,1372
2021-02-01,Europe,155493,2067,2067
2021-02-01,Europe,60903,2154,2154
2021-02-01,Europe,45877,2655,2655
2021-02-01,Europe,268758,9522,9522
2021-02-01,Europe,225341,8109,8109
2021-02-01,Europe,102725,2367,2367
2021-02-01,Europe,471705,41265,41265
2021-02-01,Europe,1706704,92778,92778
2021-02-01,Europe,107582,9421,9421
2021-02-01,Europe,2902164,111146,111146
2021-02-01,Europe,104004,5012,5012
2021-02-01,Europe,293542,1621,1621
2021-02-01,Europe,19753,1285,1285
2021-02-01,Europe,1577122,12707,12707
2021-02-01,Europe,655546,7273,7273
2021-02-01,Europe,931719,10335,10335
2021-02-01,Europe,383776,4257,4257
2021-02-01,Europe,73246,3033,3033
2021-02-01,Europe,163967,1899,1899
2021-02-01,Europe,103294,4268,4268
2021-02-01,Europe,910479,36334,36334
2021-02-01,Europe,677582,33023,33023
2021-02-01,Europe,20734,1705,1705
2021-02-01,Europe,11404,573,573
2021-02-01,Europe,91209,3693,3693
2021-02-01,Europe,113011,3136,3136
2021-02-01,Europe,52794,1465,1465
2021-02-01,Europe,56120,1797,1797
2021-02-01,Europe,25979,1306,1306
2021-02-01,Europe,25965,2197,2197
2021-02-01,Europe,33468,1682,1682
2021-02-01,Europe,9287,852,852
2021-02-01,Europe,56295,1802,1802
2021-02-01,Europe,29375,1476,1476
2021-02-01,Europe,75808,2427,2427
2021-02-01,Europe,6682,809,809
2021-02-01,Europe,21802,1586,1586
2021-02-01,Europe,39567,3915,3915
2021-02-01,Europe,8464,1383,1383
2021-02-01,Europe,28686,2143,2143
2021-02-01,Europe,25700,1841,1841
2021-02-01,Europe,370009,7216,7216
2021-02-01,Europe,109342,2264,2264
2021-02-01,Europe,36861,794,794
2021-02-01,Europe,92099,2169,2169
2021-02-01,Europe,71422,2526,2526
2021-02-01,Europe,68089,1696,1696
2021-02-01,Europe,344330,1830,1830
2021-02-01,Europe,39896,1411,1411
2021-02-01,Europe,31198,729,729
2021-02-01,Europe,388531,34044,34044
2021-02-01,Europe,1340378,117240,117240
2021-02-01,Europe,192589,16897,16897
2021-02-01,Europe,175169,15431,15431
2021-02-01,Europe,496402,22309,22309
2021-02-01,Europe,154610,1715,1715
2021-02-01,Europe,36764,1468,1468
2021-02-01,Europe,83110,3357,3357
2021-02-01,Europe,83379,3327,3327
2021-02-01,Europe,284338,3154,3154
2021-02-01,Europe,118761,5788,5788
2021-02-01,Europe,487385,23751,23751
2021-02-01,Europe,244519,11917,11917
2021-02-01,Europe,12824,625,625
2021-02-01,Europe,12178,2540,2540
2021-02-01,Europe,3812,1263,1263
2021-02-01,Europe,30340,7033,7033
2021-02-01,Europe,34013,7094,7094
2021-02-01,Europe,33993,5505,5505
2021-02-01,Europe,27957,3911,3911
2021-02-01,Europe,31137,3761,3761
2021-02-01,Europe,8498,272,272
2021-02-01,Europe,26887,7305,7305
2021-02-01,Europe,53558,12295,12295
2021-02-01,Europe,39773,5514,5514
2021-02-01,Europe,36978,4442,4442
2021-02-01,Europe,21657,7051,7051
2021-02-01,Europe,61243,16973,16973
2021-02-01,Europe,23242,5387,5387
2021-02-01,Europe,28224,5887,5887
2021-02-01,Europe,12357,2308,2308
2021-02-01,Europe,12061,1687,1687
2021-02-01,Europe,136187,4361,4361
2021-02-01,Europe,22162,7317,7317
2021-02-01,Europe,30550,978,978
2021-02-01,Europe,33673,1692,1692
2021-02-01,Europe,16073,1360,1360
2021-02-01,Europe,3890,470,470
2021-02-01,Europe,10888,1523,1523
2021-02-01,Europe,31705,5122,5122
2021-02-01,Europe,23891,6621,6621
2021-02-01,Europe,8654,2857,2857
2021-02-01,Europe,23699,5496,5496
2021-02-01,Europe,2092,177,177
2021-02-01,Europe,3224,162,162
2021-02-01,Europe,32232,1032,1032
2021-02-01,Europe,33519,6991,6991
2021-02-01,Europe,28710,4650,4650
2021-02-01,Europe,26136,3655,3655
2021-02-01,Europe,19958,5531,5531
2021-02-01,Europe,53615,9927,9927
2021-02-01,Europe,14264,4710,4710
2021-02-01,Europe,169703,1590,1590
2021-02-01,Europe,32992,2405,2405
2021-02-01,Europe,3651,777,777
2021-02-01,Europe,5722,935,935
2021-02-01,Europe,117042,2222,2222
2021-02-01,Europe,19962,430,430
2021-02-01,Europe,94657,2038,2038
2021-02-01,Europe,184040,16150,16150
2021-02-01,Europe,251287,21800,21800
2021-02-01,Europe,331082,29400,29400
2021-02-01,Europe,282500,24847,24847
2021-02-01,Europe,124512,10915,10915
2021-02-01,Europe,86807,3337,3337
2021-02-01,Europe,32960,1370,1370
2021-02-01,Europe,8070286,31996,31996
2021-02-01,Europe,94611,4611,4611
2021-02-01,Europe,76308,3719,3719
2021-02-01,Europe,205533,10017,10017
2021-02-01,Europe,146070,7010,7010
2021-02-01,Europe,2630406,14430,14430
2021-02-01,Europe,154341,7522,7522
2021-02-01,Europe,25841,2250,1125
2021-02-01,Europe,713028,40504,20252
2021-02-01,Europe,335683,21712,10856
2021-02-01,Europe,119073,6008,3004
2021-02-01,Europe,113347,9314,4657
2021-02-01,Europe,336990,24542,12271
2021-02-01,Europe,575617,27782,13891
2021-02-01,Europe,1155980,55806,27903
2021-02-01,Europe,862214,41608,20804
2021-02-01,Europe,1108599,53780,26890
2021-02-01,Europe,113707,7990,3995
2021-02-01,Europe,732412,60194,30097
2021-02-01,Europe,6303,518,259
2021-02-01,Europe,911351,43986,21993
2021-02-01,Europe,346406,21512,10756
2021-02-01,Europe,53781,2606,1303
2021-02-01,Europe,276672,13358,6679
2021-02-01,Europe,405806,2430,810
2021-02-01,Europe,912314,44463,14821
2021-02-01,Europe,184368,51096,12774
2021-02-01,Europe,213586,44540,11135
2021-02-01,Europe,130108,18192,4548
2021-02-01,Europe,83460,10084,2521
2021-02-01,Europe,23926,2380,595
2021-02-01,Europe,60644,11308,2827
2021-02-01,Europe,133219,21520,5380
2021-02-01,Europe,63375,17564,4391
2021-02-01,Europe,137298,54936,13734
2021-02-01,Europe,69515,16112,4028
2021-02-01,Europe,46109,9676,2419
2021-02-01,Europe,39892,6452,1613
2021-02-01,Europe,20426,2856,714
2021-02-01,Europe,146411,33864,8466
2021-02-01,Europe,218430,60516,15129
2021-02-01,Europe,220713,45960,11490
2021-02-01,Europe,53864,10044,2511
2021-02-01,Europe,9007,896,224
2021-02-01,Europe,103721,12516,3129
2021-02-01,Europe,279269,64728,16182
2021-02-01,Europe,194353,53928,13482
2021-02-01,Europe,320169,51848,12962
2021-02-01,Europe,257763,31116,7779
2021-02-01,Europe,192386,16284,4071
2021-02-01,Europe,35224,3504,876
2021-02-01,Europe,77084,25544,6386
2021-02-01,Europe,210758,4864,1216
2021-02-01,Europe,181411,6416,1604
2021-02-01,Europe,27176,8976,2244
2021-02-01,Europe,123242,10428,2607
2021-02-01,Europe,55589,6708,1677
2021-02-01,Europe,111187,16664,4166
2021-02-01,Europe,31984,8864,2216
2021-02-01,Europe,62716,14536,3634
2021-02-01,Europe,64955,5496,1374
2021-02-01,Europe,44287,5344,1336
2021-02-01,Europe,42654,5964,1491
2021-02-01,Europe,55937,9036,2259
2021-02-01,Europe,41852,7804,1951
2021-02-01,Europe,57780,13392,3348
2021-02-01,Europe,42895,11888,2972
2021-02-01,Europe,29941,9920,2480
2021-02-01,Europe,29276,6128,1532
2021-02-01,Europe,32066,6012,1503
2021-02-01,Europe,28831,4044,1011
2021-02-01,Europe,120226,14528,3632
2021-02-01,Europe,30199,2536,634
2021-02-01,Europe,43628,10112,2528
2021-02-01,Europe,54731,11412,2853
2021-02-01,Europe,38612,7200,1800
2021-02-01,Europe,21484,7132,1783
2021-02-01,Europe,41409,11476,2869
2021-02-01,Europe,36034,8352,2088
2021-02-01,Europe,27364,5092,1273
2021-02-01,Europe,31685,5120,1280
2021-02-01,Europe,39740,4788,1197
2021-02-01,Europe,166403,38568,9642
2021-02-01,Europe,153509,32008,8002
2021-02-01,Europe,51054,8252,2063
2021-02-01,Europe,16630,2332,583
2021-02-01,Europe,16077,1940,485
2021-02-01,Europe,44881,12725,2545
2021-02-01,Europe,25273,6170,1234
2021-02-01,Europe,12756,3070,614
2021-02-01,Europe,13756,3540,708
2021-02-01,Europe,12977,3680,736
2021-02-01,Europe,6595,1705,341
2021-02-01,Europe,24795,7030,1406
2021-02-01,Europe,9197,2365,473
2021-02-01,Europe,18252,5175,1035
2021-02-01,Europe,18893,4610,922
2021-02-01,Europe,28974,8215,1643
2021-02-01,Europe,243350,106290,17715
2021-02-01,Europe,202407,72738,12123
2021-02-01,Europe,20601,5406,901
2021-02-01,Europe,132476,57804,9634
2021-02-01,Europe,121072,32124,5354
2021-02-01,Europe,3663,972,162
2021-02-01,Europe,127289,10326,1721
2021-02-01,Europe,544514,31374,5229
2021-02-01,Europe,10944,4788,798
2021-02-01,Europe,2465022,118974,19829
2021-02-01,Europe,40958,2748,458
2021-02-01,Europe,45797,16458,2743
2021-02-01,Europe,12957,3438,573
2021-02-01,Europe,12212,3240,540
2021-02-01,Europe,10358,4524,754
2021-02-01,Europe,15510,5574,929
2021-02-01,Europe,38452,17046,2841
2021-02-01,Europe,8548,2268,378
2021-02-01,Europe,359766,17364,2894
2021-02-01,Europe,3214,1488,248
2021-02-01,Europe,33594,12072,2012
2021-02-01,Europe,337307,147948,12329
2021-02-01,Europe,3288,6888,246
2021-02-01,Europe,711334,1712452,61159
2021-02-01,Europe,140459,237412,8479
2021-02-01,Europe,28923,48888,1746
2021-02-01,Europe,60227,144928,5176
2021-02-01,Europe,18883,41440,1480
2021-02-01,Europe,18934,42308,1511
2021-02-01,Europe,40550,102704,3668
2021-02-01,Europe,218662,526176,6264
2021-03-01,Europe,19315,1739,1739
2021-03-01,Europe,26750,1627,1627
2021-03-01,Europe,15442,1291,1291
2021-03-01,Europe,15967,1338,1338
2021-03-01,Europe,277854,4268,4268
2021-03-01,Europe,272444,3071,3071
2021-03-01,Europe,334012,8485,8485
2021-03-01,Europe,95512,1020,1020
2021-03-01,Europe,13631,2001,2001
2021-03-01,Europe,125482,598,598
2021-03-01,Europe,11291,269,269
2021-03-01,Europe,82749,9150,9150
2021-03-01,Europe,137819,43486,43486
2021-03-01,Europe,388688,87228,87228
2021-03-01,Europe,678580,33854,33854
2021-03-01,Europe,359467,57052,57052
2021-03-01,Europe,477703,56677,56677
2021-03-01,Europe,434392,88007,88007
2021-03-01,Europe,276869,63140,63140
2021-03-01,Europe,577560,48291,48291
2021-03-01,Europe,738159,23521,23521
2021-03-01,Europe,74391,7298,7298
2021-03-01,Europe,268384,10973,10973
2021-03-01,Europe,118898,10998,10998
2021-03-01,Europe,92397,7850,7850
2021-03-01,Europe,88996,6895,6895
2021-03-01,Europe,168317,17880,17880
2021-03-01,Europe,259337,15776,15776
2021-03-01,Europe,156523,14507,14507
2021-03-01,Europe,260584,27720,27720
2021-03-01,Europe,75939,6456,6456
2021-03-01,Europe,73169,5697,5697
2021-03-01,Europe,47973,5879,5879
2021-03-01,Europe,65779,2685,2685
2021-03-01,Europe,19463,544,544
2021-03-01,Europe,215403,48324,48324
2021-03-01,Europe,144306,29227,29227
2021-03-01,Europe,76695,16144,16144
2021-03-01,Europe,161465,25495,25495
2021-03-01,Europe,56075,7689,7689
2021-03-01,Europe,1906,235,235
2021-03-01,Europe,37642,1535,1535
2021-03-01,Europe,60279,1925,1925
2021-03-01,Europe,193435,9670,9670
2021-03-01,Europe,96605,3090,3090
2021-03-01,Europe,36866,2262,2262
2021-03-01,Europe,52653,3133,3133
2021-03-01,Europe,232298,5933,5933
2021-03-01,Europe,260924,25552,25552
2021-03-01,Europe,45231,7391,7391
2021-03-01,Europe,161656,15600,15600
2021-03-01,Europe,22080,4494,4494
2021-03-01,Europe,984238,17131,17131
2021-03-01,Europe,229686,1483,1483
2021-03-01,Europe,773469,13309,13309
2021-03-01,Europe,338269,6436,6436
2021-03-01,Europe,33217,710,710
2021-03-01,Europe,81849,1440,1440
2021-03-01,Europe,442922,8400,8400
2021-03-01,Europe,97616,27217,27217
2021-03-01,Europe,11258,2709,2709
2021-03-01,Europe,7879,2197,2197
2021-03-01,Europe,7460,1795,1795
2021-03-01,Europe,347166,12541,12541
2021-03-01,Europe,3988,95,95
2021-03-01,Europe,112450,1607,1607
2021-03-01,Europe,70702,2554,2554
2021-03-01,Europe,29705,1780,1780
2021-03-01,Europe,243451,8824,8824
2021-03-01,Europe,19854,730,730
2021-03-01,Europe,330017,11915,11915
2021-03-01,Europe,74864,1747,1747
2021-03-01,Europe,482585,41857,41857
2021-03-01,Europe,1379913,74530,74530
2021-03-01,Europe,4091426,121593,121593
2021-03-01,Europe,987139,85770,85770
2021-03-01,Europe,409609,19923,19923
2021-03-01,Europe,70089,4055,4055
2021-03-01,Europe,395558,19252,19252
2021-03-01,Europe,374925,14744,14744
2021-03-01,Europe,972384,10908,10908
2021-03-01,Europe,65557,2669,2669
2021-03-01,Europe,617089,6902,6902
2021-03-01,Europe,42547,1758,1758
2021-03-01,Europe,190615,2117,2117
2021-03-01,Europe,1014938,50010,50010
2021-03-01,Europe,506153,24749,24749
2021-03-01,Europe,996147,48727,48727
2021-03-01,Europe,26633,2138,2138
2021-03-01,Europe,35776,1146,1146
2021-03-01,Europe,24494,1222,1222
2021-03-01,Europe,80758,2252,2252
2021-03-01,Europe,37618,1049,1049
2021-03-01,Europe,87716,2795,2795
2021-03-01,Europe,26499,1322,1322
2021-03-01,Europe,6182,572,572
2021-03-01,Europe,19762,2099,2099
2021-03-01,Europe,94464,3010,3010
2021-03-01,Europe,114267,3641,3641
2021-03-01,Europe,527477,1086,1086
2021-03-01,Europe,15868,1847,1847
2021-03-01,Europe,10811,1309,1309
2021-03-01,Europe,9127,1689,1689
2021-03-01,Europe,22178,4410,4410
2021-03-01,Europe,17075,2678,2678
2021-03-01,Europe,68114,5815,5815
2021-03-01,Europe,4673,408,408
2021-03-01,Europe,7888,1289,1289
2021-03-01,Europe,37753,2794,2794
2021-03-01,Europe,49671,3605,3605
2021-03-01,Europe,5418,719,719
2021-03-01,Europe,5381,962,962
2021-03-01,Europe,475126,8256,8256
2021-03-01,Europe,625206,11770,11770
2021-03-01,Europe,108856,1925,1925
2021-03-01,Europe,66615,1591,1591
2021-03-01,Europe,52929,1309,1309
2021-03-01,Europe,45421,2034,2034
2021-03-01,Europe,381322,1567,1567
2021-03-01,Europe,54951,1985,1985
2021-03-01,Europe,43193,1029,1029
2021-03-01,Europe,280894,24389,24389
2021-03-01,Europe,132328,11540,11540
2021-03-01,Europe,386632,33363,33363
2021-03-01,Europe,209478,10186,10186
2021-03-01,Europe,163451,6413,6413
2021-03-01,Europe,44748,1779,1779
2021-03-01,Europe,62585,2515,2515
2021-03-01,Europe,225214,2500,2500
2021-03-01,Europe,208294,2312,2312
2021-03-01,Europe,27304,1109,1109
2021-03-01,Europe,20091,223,223
2021-03-01,Europe,333963,16276,16276
2021-03-01,Europe,572569,27994,27994
2021-03-01,Europe,298592,14683,14683
2021-03-01,Europe,7915,387,387
2021-03-01,Europe,258504,12705,12705
2021-03-01,Europe,14907,3019,3019
2021-03-01,Europe,22192,5916,5916
2021-03-01,Europe,25162,5645,5645
2021-03-01,Europe,28790,5831,5831
2021-03-01,Europe,37104,5903,5903
2021-03-01,Europe,26112,3108,3108
2021-03-01,Europe,9477,302,302
2021-03-01,Europe,14233,4487,4487
2021-03-01,Europe,39884,10496,10496
2021-03-01,Europe,51058,8007,8007
2021-03-01,Europe,54813,7470,7470
2021-03-01,Europe,48341,5716,5716
2021-03-01,Europe,11074,3400,3400
2021-03-01,Europe,48081,12818,12818
2021-03-01,Europe,16513,3705,3705
2021-03-01,Europe,14959,2399,2399
2021-03-01,Europe,9700,1330,1330
2021-03-01,Europe,21460,6766,6766
2021-03-01,Europe,103517,2888,2888
2021-03-01,Europe,47647,2377,2377
2021-03-01,Europe,63424,2022,2022
2021-03-01,Europe,22859,1911,1911
2021-03-01,Europe,6655,790,790
2021-03-01,Europe,21410,2936,2936
2021-03-01,Europe,46624,7362,7362
2021-03-01,Europe,28733,7660,7660
2021-03-01,Europe,19203,4308,4308
2021-03-01,Europe,5492,274,274
2021-03-01,Europe,45506,1450,1450
2021-03-01,Europe,22302,3532,3532
2021-03-01,Europe,22588,3097,3097
2021-03-01,Europe,25653,3043,3043
2021-03-01,Europe,11402,3595,3595
2021-03-01,Europe,23069,1663,1663
2021-03-01,Europe,3182,677,677
2021-03-01,Europe,139778,2560,2560
2021-03-01,Europe,18395,395,395
2021-03-01,Europe,29593,1069,1069
2021-03-01,Europe,81301,2976,2976
2021-03-01,Europe,88848,2975,2975
2021-03-01,Europe,189376,16626,16626
2021-03-01,Europe,74024,6415,6415
2021-03-01,Europe,172047,14672,14672
2021-03-01,Europe,366100,32210,32210
2021-03-01,Europe,420091,36653,36653
2021-03-01,Europe,56062,2766,2766
2021-03-01,Europe,146344,5701,5701
2021-03-01,Europe,46431,1853,1853
2021-03-01,Europe,291925,10939,10939
2021-03-01,Europe,335598,3883,3883
2021-03-01,Europe,6066863,39845,39845
2021-03-01,Europe,197382,9711,9711
2021-03-01,Europe,184193,8946,8946
2021-03-01,Europe,5301,257,257
2021-03-01,Europe,10676,522,522
2021-03-01,Europe,3993166,21482,21482
2021-03-01,Europe,63720,5470,2735
2021-03-01,Europe,280372,17758,8879
2021-03-01,Europe,899458,72164,36082
2021-03-01,Europe,93420,4650,2325
2021-03-01,Europe,466716,28450,14225
2021-03-01,Europe,4926005,401688,200844
2021-03-01,Europe,599328,29156,14578
2021-03-01,Europe,1148820,55910,27955
2021-03-01,Europe,684328,55564,27782
2021-03-01,Europe,986347,47994,23997
2021-03-01,Europe,39624,1928,964
2021-03-01,Europe,9357,526,263
2021-03-01,Europe,81188,3954,1977
2021-03-01,Europe,171913,8368,4184
2021-03-01,Europe,641706,31377,10459
2021-03-01,Europe,48407,15268,3817
2021-03-01,Europe,126911,33832,8458
2021-03-01,Europe,126075,28284,7071
2021-03-01,Europe,136029,16136,4034
2021-03-01,Europe,73843,13412,3353
2021-03-01,Europe,157551,24876,6219
2021-03-01,Europe,52149,11700,2925
2021-03-01,Europe,69289,14288,3572
2021-03-01,Europe,21006,2492,623
2021-03-01,Europe,30872,4232,1058
2021-03-01,Europe,131272,29368,7342
2021-03-01,Europe,140650,37448,9362
2021-03-01,Europe,76377,13872,3468
2021-03-01,Europe,94311,14900,3725
2021-03-01,Europe,67999,25708,6427
2021-03-01,Europe,11990,1176,294
2021-03-01,Europe,64568,7660,1915
2021-03-01,Europe,541424,109628,27407
2021-03-01,Europe,304925,68408,17102
2021-03-01,Europe,172925,46100,11525
2021-03-01,Europe,301657,47944,11986
2021-03-01,Europe,245613,29136,7284
2021-03-01,Europe,27814,2728,682
2021-03-01,Europe,65100,20768,5192
2021-03-01,Europe,94437,3060,765
2021-03-01,Europe,176248,4192,1048
2021-03-01,Europe,35345,11148,2787
2021-03-01,Europe,104638,8748,2187
2021-03-01,Europe,92597,10984,2746
2021-03-01,Europe,59176,8112,2028
2021-03-01,Europe,85172,13448,3362
2021-03-01,Europe,47475,12656,3164
2021-03-01,Europe,44236,9924,2481
2021-03-01,Europe,69770,12672,3168
2021-03-01,Europe,86549,17524,4381
2021-03-01,Europe,71036,8944,2236
2021-03-01,Europe,76512,9076,2269
2021-03-01,Europe,94191,14872,3718
2021-03-01,Europe,94135,19060,4765
2021-03-01,Europe,55638,14832,3708
2021-03-01,Europe,21172,4720,1180
2021-03-01,Europe,26198,4912,1228
2021-03-01,Europe,16979,2380,595
2021-03-01,Europe,97902,11756,2939
2021-03-01,Europe,39297,8816,2204
2021-03-01,Europe,44193,8948,2237
2021-03-01,Europe,30744,5584,1396
2021-03-01,Europe,55633,8784,2196
2021-03-01,Europe,29348,6584,1646
2021-03-01,Europe,92930,18816,4704
2021-03-01,Europe,41684,8624,2156
2021-03-01,Europe,22822,3604,901
2021-03-01,Europe,28070,3848,962
2021-03-01,Europe,188016,42180,10545
2021-03-01,Europe,199828,40460,10115
2021-03-01,Europe,152420,31932,7983
2021-03-01,Europe,46267,7308,1827
2021-03-01,Europe,13250,1844,461
2021-03-01,Europe,13252,1572,393
2021-03-01,Europe,26904,7125,1425
2021-03-01,Europe,57599,16060,3212
2021-03-01,Europe,32974,7935,1587
2021-03-01,Europe,9391,2260,452
2021-03-01,Europe,9591,2675,535
2021-03-01,Europe,6208,1495,299
2021-03-01,Europe,10706,2835,567
2021-03-01,Europe,20891,5825,1165
2021-03-01,Europe,36735,8840,1768
2021-03-01,Europe,16186,3895,779
2021-03-01,Europe,23850,6650,1330
2021-03-01,Europe,310166,129798,21633
2021-03-01,Europe,16354,4170,695
2021-03-01,Europe,133209,55692,9282
2021-03-01,Europe,239550,83118,13853
2021-03-01,Europe,2338,1050,175
2021-03-01,Europe,1603,414,69
2021-03-01,Europe,95535,7662,1277
2021-03-01,Europe,538210,31758,5293
2021-03-01,Europe,5993,2520,420
2021-03-01,Europe,2411304,117330,19555
2021-03-01,Europe,81153,4314,719
2021-03-01,Europe,18208,900,150
2021-03-01,Europe,21020,8796,1466
2021-03-01,Europe,59328,20580,3430
2021-03-01,Europe,27500,11508,1918
2021-03-01,Europe,11445,2958,493
